,Date,User,Tweet,Likes,Hashtags,Language
967,2021-06-28 13:01:33+00:00,rvnrvn29,"oo nga no, ngayon lang nag sink in sakin na nairaos ko na pala ang isang taong online class.

although nandito parin yung pagod, pipiliin paring sumulong palagi.",7,,tl
968,2021-06-28 12:31:36+00:00,jellyyyy1997,Bwiset na bwiset naman ako sa mga studyante na ang daming time sa internet may phone na pa magagamit sa online class sabay walang Activities na pinapasa!!!! 😡,0,,tl
969,2021-06-28 11:45:49+00:00,CPA_ng_BGYO,"Miss u already, my Best Boys!  Parang 'di kumpleto yung week ko kapag 'di ko kayo nakikita ng MWF (haha) kahit nag start na yung online class ko thankful na by 8pm tapos na yung night class ko, at  mapapanood ko kayo. Hope ur doing well and stay healthy BGYO 🤍 https://t.co/0tn7iQLGhF",0,,tl
970,2021-06-27 14:47:07+00:00,IanPaulmino,Galing ni Sir Onecho kahit online class he was able to answer my concerns regarding my tooth extraction. Can't wait na maging licensed dentist nadin si Sir. 🤗,3,,en
971,2021-06-27 13:08:46+00:00,jaiga_janey,"Thank you Lord for this🙏❤️ Total Average. 
 sobrang stress sa online class pro worth it padin sa huli. Thank you din sa JaiGa sa pagpapasaya sa akin. Isa kayo sa inspiration ko para abutin lahat ng mga pangarap ko. Ipagpatuloy nyo lang ang pagpapasaya sa maraming tao. https://t.co/HJI6HaujaY",9,,tl
972,2021-06-27 11:39:25+00:00,norvieamores123,"Online Class but James is dizzy fall to off online. David is worry about him. 

#LoveByFehlerEp1 @MharzMath
@MMEENTERTAINMEN
@JohnEli178

https://t.co/hA5hoCqvNB",3,['LoveByFehlerEp1'],en
973,2021-06-27 05:36:23+00:00,MaeEstanislao1,Yung may online class ka then may gustong sumingit 🐶🥴😘 https://t.co/4sWvmTutrQ,1,,tl
974,2021-06-26 18:17:16+00:00,karmakamilleoon,Sinusulit ko lang ‘yung 1 year online class sa law school na palaging sa bahay lang. https://t.co/9E49qOCghF,3,,tl
975,2021-06-26 13:28:12+00:00,AlterNemo5,"@Converge_CSU ano na? more than 48hrs nang wala connection samin, dami na kami na miss na work at online class!!!!!",0,,tl
976,2021-06-26 09:39:00+00:00,sgnicaaa,Nag attend lang naman ako ng klase maghapon pero pagod na pagod yung katawan ko. Nakakaubos ng energy ang online class 😔,0,,tl
977,2021-06-25 23:57:19+00:00,superjonth,"For me, its 50:50.

I kinda enjoyed our online classes. Though yeah stressful sya because wala ka nakakausap and ang hirap ng puro chat. Esp in my case, I haven’t met any of my classmates since I started my Masters. 

Naenjoy ko sya in a way na after class, tulog agad 😂 https://t.co/FAi5Dv84Gs",0,,en
978,2021-06-25 13:10:39+00:00,carmelaadalla,"Day 5 online class done!
5/5. Needs improvement pa. Hahah",0,,en
979,2021-06-24 05:29:57+00:00,nicoygrace,off is me during online class when I’m caught eating 🤣🤣🤣 @off_tumcial https://t.co/wgTEuygxrT,75,,en
980,2021-06-23 10:17:33+00:00,kitkateretsss,Nakakakaba din pala ang recitation sa online class 🤣,3,,tl
981,2021-06-22 16:04:50+00:00,junethcarla2,Sana talaga mapatupad na yung Limited F to f class sa BSHM. huhu i cant handle another year of Online classes. Nakakabaliw as in.,1,,tl
982,2021-06-22 15:23:33+00:00,MhaeLcb,Online Class na pero malaki pa din ung tuition feee yung totoo kau nagbabayad ng kuryente sa internet?🙄🙄🙄🙄,0,,tl
983,2021-06-22 14:52:36+00:00,macapinlac__,tangnaaaaa nakuha kong nagbeach habang online class ko nyan bitch 🤟,0,,tl
984,2021-06-22 12:59:30+00:00,icekiddddd,maynalang gyud online class. atay nagtulo ako laway nga nakatulog kos klase 😂😂😂😂,0,,tl
985,2021-06-22 01:41:11+00:00,blemosniro,Mayg kamo ray gkapoy sa online class da,0,,tl
986,2021-06-21 06:53:54+00:00,gayyduck,"sabihin mo nalang kasi na insecure ka hindi ung ""nadalian ka nuh kasi online class""",0,,tl
987,2021-06-21 06:26:24+00:00,imymhm,"nadaing sa password ng wifi HAHAHHAHA idinahilan pa online class tangina nakakatawa ka. Tingnan mo nga mga apo mo ni hindi ka matulungan sa gawaing bahay katatanda na, anong alam? mobile legends tiktok roblox kakatawa",1,,tl
988,2021-06-20 21:59:51+00:00,cclozano,"WFH, online class, even streaming nonstop without the lag, no regrets for switching to @ExperienceCNVRG. I want that PS5! #OwnYourFast #ExperienceBetter #FiberX2500 https://t.co/BlcvODnP1j",0,"['OwnYourFast', 'ExperienceBetter', 'FiberX2500']",en
989,2021-06-20 15:09:29+00:00,its_hachiko,"Nag aaral ka pa lang pero tangina yung obligasyon mo agad binibigay di ko nga narinig na kinamusta kung tangina “okay ka pa ba sa online class?, Okay ka pa ba physically?",0,,tl
990,2021-06-20 13:57:42+00:00,ArceeldrakeRex,"🥴 Kailangan pa ba nako utrohon akong kaugalingon? GA ONLINE CLASS Ko. Dili ni Sr. High nga way ka effort2 dali ra kaayo i top, ga invest kog time sa mga requirements. WALA ko gadula.

Wala koi ML, CODM, Dota2. Ako ra tawong past time kay movies, series , piano ug exercise.",1,,tl
991,2021-06-20 13:55:14+00:00,ArceeldrakeRex,"Di man gud ko irregular ba.. makayawa lagi ning ignan ra ta nga sigeg dula2 sa laptop. YAWA GA ONLINE CLASS ko. walay DOTA2, walay bisag unsang dula sa akong LT.",1,,tl
992,2021-06-20 10:18:05+00:00,DStudentOnline,@redstarantares_ Bawi nalang sa online class 🥺,1,,tl
993,2021-06-20 02:47:22+00:00,_ebyang,outing ft. online class https://t.co/apJthzNtEf,0,,en
994,2021-06-19 15:59:46+00:00,mydeeds,"Witness world-class performances PLUS more updates on #TheClashSeason4 auditions! 

Kita-kits tayo online ngayong Linggo at 7:00 pm, Clash Nation! 😉

For more #TheClash online audition details, Visit https://t.co/IU3Dut3Md7. https://t.co/7R9kDKMg7V",0,"['TheClashSeason4', 'TheClash']",en
995,2021-06-18 16:07:21+00:00,FaykkaAltheyuuh,"@erwei_terung @chrlsyyyyyy Sorry ka dang, di ka kahilak sa library karon na school year kay online class HAHAHAHHAHAHSHAHHAHAJAJAH",0,,tl
996,2021-06-17 11:45:51+00:00,Baduhss_isko,"May taglay tayong libog pero sana, wag namang babuyin yung ibang bagay. Nakakikita kasi ako ng habang nasa online class, nagjajakol, may kasex or anything sexual. Much better huwag na lang kayo pumasok at magjakol/makipagsex na lang kayo.

Sana you don't find this tweet paepal",11,,tl
997,2021-06-16 00:19:37+00:00,HEYITSMESEANNIE,Online Class hindi audition para sa comedy bar.......,0,,tl
998,2021-06-15 18:14:27+00:00,ChikHenns,Sobrang struggle talaga nitong online class. Ikaw lang talaga gagawa ng paraan para matuto.,1,,tl
999,2021-06-15 07:27:52+00:00,gabriel_jasel,HAHAHAHAHAHAHA NAKAKATAWA TALAGA ANG ONLINE CLASS 🤮😂,0,,tl
1000,2021-06-14 22:17:07+00:00,its_elughhhh,Sa bday ko plano ko bumili ng pang-online class next s.y,3,,tl
1001,2021-06-14 06:18:28+00:00,jvtnjc,"Pwede bang ipang-online class yung GOMO? I mean, mabilis ba siya sa Binan (Binan Poblacion-Southwoods) Area? @gomo_ph",0,,tl
1002,2021-06-14 03:07:51+00:00,Dannnsalazar,"Online summer class ng pamangkin ko. May tanong kanina sa Story time. 

Teacher: ""Do you think the girl/boy is excited to go back to school?"" 

Job: No. 

Teacher: Why?

Job: ""Because it's online""

And I couldn't agree more. 😘",3,,en
1003,2021-06-13 07:19:59+00:00,mcdoboy,Online class is the only way to education during pandemic and you made sure wreck our dreams and goals in the future. You are effin white elephants in this world. @PLDT_Cares @pldt https://t.co/2OCeVqda82,0,,en
1004,2021-06-13 02:07:40+00:00,yh_naaaa,Gansiha namo gyud permi nga ga online class oy yawa,0,,tl
1005,2021-06-12 10:44:24+00:00,iamddarryl,Ang hirap mag online class. Yung rayuma ko po umaatake. 😂 Maghapon nakaupo and computer. 🙄,0,,tl
1006,2021-06-12 05:12:07+00:00,mryanglnepnce,First Saturday na walang online class. I can’t believe I slept through lunch 🙂,1,,en
1007,2021-06-12 03:51:28+00:00,ansabbyyy,Ayaw ni mom ng online class eh :( she knows I have the tendency to sleep in class lalo na kapag online 🤦🏼‍♀️,0,,en
1008,2021-06-11 15:40:12+00:00,StakeAnNaMiller,iba din talaga epekto ng online class eh hahahahahaha,0,,tl
1009,2021-06-11 07:20:30+00:00,gargarish,"Damn wala na nga akong ginagawa mabigat pa rin pakiramdam ko. I am not sick siguro, I am pressured for some reason, I think this online class has taken its toll on me so much, questioning if I am to blame for what has happened or for the lack of support I was given. Hayyy",0,,en
1010,2021-06-11 03:24:02+00:00,PsychonelM,Ingon Ani ka way lami Ang online class https://t.co/QszfOJzbgr,0,,tl
1011,2021-06-11 01:28:08+00:00,Sammeengg,putangina online class na lahat nale late paren ako,0,,tl
1012,2021-06-10 14:29:57+00:00,mizy_sue,Hindi talaga ako sanay sa online class. 😢,0,,tl
1013,2021-06-10 12:09:10+00:00,kbangtan13__,"I HOPE YOU HAVE A GREAT BIRTHDAY! Greeting you again bec I saw a screenshot of one of our daily convos and it shows how sabog we are during online class. Happiest birthday, bb!!!! See you soooooneesssst!!!! #HorneyLangMalakas @tobesopearly 🤣❤ https://t.co/4ZSJfASCXx",1,['HorneyLangMalakas'],en
1014,2021-06-10 10:35:07+00:00,esang124,Kain while online class is 🥰,1,,en
1015,2021-06-10 02:20:33+00:00,gerliemay04,Online class muna me 😣,0,,en
1016,2021-06-10 00:02:14+00:00,19910922_,ewan koba bat ko nakasanay na mag online meeting or online class na di pa naliligo HAHAHA,0,,tl
1017,2021-06-09 15:25:59+00:00,BluVSOPE7,"Parang nasa online class ang peg natin, ganito pala feeling bumalik eskwela 😅😄 https://t.co/mXBHdMfoFl",3,,tl
1018,2021-06-09 09:28:31+00:00,AnglcBenosa,Ewan ko ba bakit hindi nila nahahalata na kinakabahan ako lagi kapag nagsasalita sa online class. Eh nginig nginig palagi boses ko ditooo!!! HAHAHAHAHAHAHAHAHA,1,,tl
1019,2021-06-09 03:07:00+00:00,patringnixole,OO SAKIT NA SA KAKAUPO PAKENING SHIT NA ONLINE CLASS https://t.co/R7sMo0HOIx,1,,tl
1020,2021-06-08 14:20:08+00:00,faraaang,ga tan-aw ragyuds niel nako while nag online class ko ahhh kanindot oy ana lang sa pangga ha para ato mani sad,0,,tl
1021,2021-06-08 12:27:02+00:00,Chelseatags,Next goal ko ayosin yung laptop ko para bumilis for may online class sa 1st sem. 😇💯,0,,tl
1022,2021-06-08 10:46:35+00:00,shy_k8,"online class pa, 😑😑.. https://t.co/qKu1riM22H",0,,en
1023,2021-06-08 02:59:30+00:00,Taaaaalits,"Post naku ni kay maka stress ang online class ,daghan issue😪🍃 https://t.co/FC5MoicZRl",0,,tl
1024,2021-06-08 02:37:38+00:00,Taaaaalits,"Maka walag gana gyud ning online class ba, maka issue man😅",0,,tl
1025,2021-06-07 09:40:04+00:00,_yeeniie,Unsay mag BH kos cbr nga online class paman HAHAHAHAHAHA,0,,tl
1026,2021-06-07 08:47:36+00:00,ginoongdavid,"Legit, kung online class pa rin next sem, magliLeave of Absense na ako. WALA AKONG NATUTUTUNAN!",1,,tl
1027,2021-06-07 03:19:42+00:00,ginoongdavid,Me using Tretinoin and Benzoyl Peroxide dahil sa skin ko. 🙄  Pharmacology sucks when u do it in an online class setup. https://t.co/KXxNes2ME1,0,,en
1028,2021-06-06 22:59:32+00:00,ssgpastorfide04,So ayun !! Ang lakas ng ulan. Parang ang sarap  nalang matulog kesa umattend ng online class. 😂😂😂,0,,tl
1029,2021-06-06 13:56:43+00:00,quimedoora,"Sana kung may battery exam pa rin kami, babaan na lang sana nila yung percentage na hinahanap nila para makapasa kasi nakakapapagod mag aral ng mag aral ngayong online class tapos sariling kapa pa kami sa lessoon minsan. 💔",1,,tl
1030,2021-06-06 03:25:22+00:00,PardillaCarla,Pagod pero kelangan umattend ng online class,0,,tl
1031,2021-06-05 16:21:57+00:00,TheClydeFlores,"I am planning to stay here for months and if ever I will have a subject to teach this summer, pwede ra kaayo ko mag set up og Online Classes here.

Or sa upcoming na first sem para somehow mafeel pud nako unsay feeling mag class online outside the city.",1,,en
1032,2021-06-05 09:18:09+00:00,jopolyapa,aysa bi di pajod nako ma imagine probably years from now maka work na ang mga gipang experimentohan sa online class nga mga medical course..... murag kulba mahimong pasyente Lord 😂,0,,tl
1033,2021-06-05 05:55:54+00:00,winxchar,"i can't believe that after all the struggles of this years online class na surpass nako/mo tanan 🥺 huhuhuhuhu mag 4th year nako, gamay na lang 😭",7,,en
1034,2021-06-05 04:12:01+00:00,angelicatyen,Eh sana lahat kaya pa another online class 😌😌,0,,tl
1035,2021-06-05 01:49:25+00:00,sorianovea,"biggest flex? I am proud to say na isa ako sa mga 1st year college students na first time nakaranas nang online class but now look at us, we're done✨",2,,en
1036,2021-06-04 17:05:37+00:00,brix_yyy,Ayaw ko na mag aral pag online class,0,,tl
1037,2021-06-04 15:15:53+00:00,terbeyuh,TONG SI MANONG PARANG YUNG TARANTADO MONG KAIBIGAN NA NAGPAPATAWA TUWING ONCAM SA  ONLINE CLASS EH AHAHSHBSBDHSS JK I C U NONG👀 https://t.co/cUDUN0knr8,0,,tl
1038,2021-06-04 14:19:29+00:00,kiiimnicolee,Ma enroll-an naaaa. Ang sinusumpa kong online class 😩😩,0,,tl
1039,2021-06-04 11:20:44+00:00,aMIGZing,Nasa online class me pero nag iinom hehehehe,4,,tl
1040,2021-06-04 08:21:34+00:00,jibrildsl,"@JunAlfredxD Gg tayo pre, may online class pero nakaopen dota hahahahahahaha",0,,tl
1041,2021-06-04 02:17:56+00:00,BrentPabua,Wa man tawon ko'y nasabtan sa online class ron oy🥴,2,,tl
1042,2021-06-03 10:14:47+00:00,KhyianJames,sa kapaspas sa addu ba murag feel nako nag online class rko for 4 yrs🤡,2,,tl
1043,2021-06-03 05:55:33+00:00,elainesikels,"Akala ko student lang nakakaranas ng stress ngayon dahil sa online class, pati din pala empleyado. Struggle is reaaal!!!",0,,tl
1044,2021-06-03 02:50:58+00:00,justcallmeja9,me not missing d' stress sa online class bt missing d' online classes. https://t.co/hCIJtahf9s,0,,en
1045,2021-06-02 15:04:30+00:00,JackaZack,"""Online Class""

A piece that is inspired by the struggles of every students &amp; teachers during the global pandemic, most especially in our country today.

Watch out for our Groove Stlyz 18 performance this Saturday, June 5, 2021, Saturday, 8:00 pm live at GUDC Official on YouTube https://t.co/X6XFPh7ZYT",2,,en
1046,2021-06-02 14:37:40+00:00,palefilsen,@raii_xyz Ta's online class pa din next school year 😭,1,,en
1047,2021-06-02 13:43:13+00:00,KhyianJames,kapoyAh mag online class oy,0,,en
1048,2021-06-02 04:59:01+00:00,svt_trejo,@cathreigo Grabe naman yan prtida online class pa awiiit,0,,tl
1049,2021-06-01 21:21:48+00:00,ldcmaglalang,Grabe talaga tong online class baka mamatay ako kakapuyat sa mga school works 😓,2,,tl
1050,2021-06-01 13:10:44+00:00,jcarliings,Online class + online presentation https://t.co/kz8OSi4Sue,2,,en
1051,2021-06-01 13:09:06+00:00,uyabogmaistro,Yawa kapoya aning online class oy 😭,0,,tl
1052,2021-06-01 13:06:26+00:00,itskudo27,May klase ko kung ano ano iuutos nyo .. tapos ano kasalanan? Kasi di ako nag aral ng mabuti? .. bakit ng hindi ba online class mat mababa akong grade? Bakit nung di ba ko distracted s inyo dahil face to face class and i can attend my class personally .. pangit ba grades ko?,0,,tl
1053,2021-06-01 09:58:26+00:00,rhiannaasesese,"hello online class, sana hindi mamatay si @johnkarlomore_  🙂🤡",0,,tl
1054,2021-06-01 09:28:11+00:00,likesssy,"Sorry ma, kahit ayokong magbayad ng malaking tuition sa private school kasi online class lang😣 Wala akong magagawa😣",0,,tl
1055,2021-06-01 08:12:11+00:00,tampsnourvien,"Kung wala lang gyud online class, dili jud ko mag stay sa balay. Grabiii ka mingaw.",0,,tl
1056,2021-06-01 08:04:30+00:00,GranaAngelikaa,Tangina sa loob pa ng cr nag online class HAHAHA,0,,tl
1057,2021-06-01 07:39:41+00:00,cthrngnl,araw-araw pinapatunayan ng online class na dapat mag-demand tayo ng ligtas na pagbabalik sa face to face class!! wala naman talagang natututo sa ganitong sitwasyon kaya nararapat lang na paabutin natin ang ating mga hinanaing sa DepEd at CHED.,1,,tl
1058,2021-06-01 05:49:25+00:00,likesssy,"Sana makapasa ako sa cvsu🥺 Ayokong magbayad ng malaking tuition sa private school tapos online class lang😭😭😭😭 sayang🥺 Plsss, Lorddd 🙏🙏",0,,tl
1059,2021-06-01 01:21:13+00:00,rigswift25,@DepEd_PH none of the above kasi hindi na makakain dahil sa online class.,0,,tl
1060,2021-05-31 23:17:26+00:00,roelversoza09,kahit yung saktuhang mtb nalang hanggat online class pa 😩,1,,tl
1061,2021-05-31 14:07:01+00:00,sopi_aguirre,yawa feel ko may peace of mind ko gud unta kun waray lan na online class ngan pile up modules YAWAAAAA,7,,tl
1062,2021-05-31 12:29:39+00:00,mandilaganniyah,Ayoko po mag online class hehe,1,,tl
1063,2021-05-31 08:50:49+00:00,jemsndt,"Honestly, this online class made me think nga ungrateful kaayo kos akong life. I always ask my self nganung unfair kaayo ang world?",2,,tl
1064,2021-05-31 07:59:20+00:00,armeezzhang,Ready na sa online ballet class niya. ♥️ https://t.co/zHlAScbfLb,1,,tl
1065,2021-05-31 02:42:19+00:00,ArtcheMay,Lain maning walay natun'an sa online class oy. pati exam dili nako masabtan.,2,,tl
1066,2021-05-31 02:28:43+00:00,kmplcd,Lord bat kami may ganong prof sa gitna nang online class?,1,,tl
1067,2021-05-30 19:20:22+00:00,reyesmmmm_,di talaga ako nakakatulog pag ganto e alalut to mamayang online class.,0,,tl
1068,2021-05-30 15:26:04+00:00,Dulang_ianrey,AYOKO NA MAG ONLINE CLASS TAS ANDAMI PANG VIDEO PUTANGI ERNS,0,,tl
1069,2021-05-29 14:32:40+00:00,ryedavidd,Presentation para sa music class pero online: https://t.co/YVTCHkBxoZ,0,,tl
1070,2021-05-29 04:48:51+00:00,atty_dale,Gusto ko mag rant sa isang prof na sobrang walang kunsinderasyon like hello hawak ba namin yung pag bilis at pag bagal ng data connection??? Like hello sinisisi mo yung student kase wala syang maayos na data connection or gamit pang online class pasensya na po Ms. Ah,0,,tl
1071,2021-05-28 11:52:54+00:00,raven_friar,"work + online class + hindi ka pa pinag day off. laban lang bHie...,,",5,,tl
1072,2021-05-27 13:17:44+00:00,arlynxxx,kahilakon na lang kog huna huna nga online class na pod :((,0,,tl
1073,2021-05-27 07:42:06+00:00,charliemaineee,may spes tas may online class aw8,0,,en
1074,2021-05-26 22:54:37+00:00,Nbdybtbd,May natutunan kayo sa online class?,0,,tl
1075,2021-05-26 20:32:46+00:00,dominicjoeg_,i'm honestly so happy that the semester's about to end. iba yung burn out ng online class may halong mental drain. ang lala 🥲🥺,3,,en
